1695722705964780000,-1.98575,-0.04202,
1695722706067498000,-1.99922,-0.02552,
1695722706170554000,-2.01224,-0.01392,
1695722706273485000,-2.02426,0.00575,
1695722706376486000,-2.03898,0.02313,
1695722706479536000,-2.05484,0.05166,
1695722706582446000,-2.07800,0.07909,
1695722706685117000,-2.09943,0.10466,
1695722706787966000,-2.12281,0.13517,
1695722706891029000,-2.14320,0.16178,
1695722706993707000,-2.16259,0.19198,
1695722707099363000,-2.18663,0.21758,
1695722707199062000,-2.20980,0.25166,
1695722707301678000,-2.23928,0.28434,
1695722707404670000,-2.25971,0.31030,
1695722707507405000,-2.27944,0.33076,
